,att_id,att_name,att_cat,att_price,score
238,500,columbia_icefield_tour_including_the_glacier_skywalk_from_calgary,day_trips_&_excursions,380.1,0.001911758900444676
725,1618,rideau_canal_cruise,tours_&_sightseeing,29.0,0.0019116671178995087
1355,3356,7-minute_helicopter_tour_over_toronto,recommended_experiences,123.18,0.0019096111174616585
154,317,calgary_food_walking_tour_-_craving_kensington,cultural_&_theme_tours,100.79,0.0019092843430304214
877,1985,victoria_castles_and_neighborhoods_bike_tour,walking_&_biking_tours,57.75,0.00190885935770455
1560,3605,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,recommended_experiences,64.0,0.0019085168695301715
744,1658,whistler_day_tour_from_vancouver,tours_&_sightseeing,109.0,0.0019082729493809525
1572,3626,whistler_half-day_mountain_bike_tour,recommended_experiences,208.95,0.0019061515940568552
797,1743,montreal_bike_tour_with_bites,tours_&_sightseeing,136.82,0.0019060948103032302
798,1744,independent_tour_of_montreal_by_bike,tours_&_sightseeing,40.24,0.0019057208946425686
753,1671,whistler_blackcomb_salmon_bake_dinner_and_jeep_4x4_tour,tours_&_sightseeing,183.75,0.0019041213070168726
250,533,victoria_full-day_sightseeing_tour_from_vancouver,day_trips_&_excursions,154.0,0.001903747391356211
1415,3419,60-minute_the_royal_carriage_tour,recommended_experiences,215.0,0.001903228480702017
1211,2709,thousand_islands_helicopter_tour,luxury_&_special_occasions,114.84,0.0019026899278688956
1209,2706,sake_a_to_z_gastronomic_experience_in_distillery_district,luxury_&_special_occasions,90.0,0.0018993207584871556
929,2052,the_big_bike_loop,walking_&_biking_tours,120.0,0.0018985682844689948
504,1131,great_slave_lake_ice_fishing_tours,outdoor_activities,158.0,0.0018945237812626975
1408,3412,whistler_ski_rental_package_including_delivery,recommended_experiences,108.95,0.0018936238123373232
337,702,small-group_afternoon_bike_tour_of_vancouver,"food,_wine_&_nightlife",68.25,0.0018935827423268395
809,1766,flyover_canada_simulated_flight_ride,theme_parks,34.65,0.0018906010595657466
1593,3655,5-night_churchill_tour_and_polar_bear_adventure_from_winnipeg,recommended_experiences,,0.0018887789796223889
1345,3343,whistler_helicopter_tour,recommended_experiences,187.95,0.0018877668717118682
1266,3064,private_tour_of_niagara_falls_from_toronto,private_&_custom_tours,599.0,0.0018855680190636413
535,1196,fraser_river_half-day_fishing_adventure_for_salmon_or_sturgeon,outdoor_activities,450.0,0.0018841352113935603
56,85,victoria_zodiac_boat_whale_watching_tour,"cruises,_sailing_&_water_tours",122.0,0.0018840534285031196
1092,2402,toronto_harbour_sightseeing_cruise,family_friendly,29.32,0.001883487019488975
359,749,east_kelowna_wine_tour,"food,_wine_&_nightlife",185.0,0.0018813760209501296
606,1344,guided_day_trip_niagara_falls_canadian_side_from_toronto,tours_&_sightseeing,115.7,0.0018800960651451524
684,1553,helicopter_tour_over_mont-tremblant,tours_&_sightseeing,171.31,0.001879429659583744
314,670,4-hour_okanagan_valley_wine_tasting_tour_of_the_kelowna_lakeshore_wine_route,"food,_wine_&_nightlife",129.0,0.0018792818075460038
537,1200,whistler_snowboard_rental_package_including_delivery,outdoor_activities,108.95,0.00187892039145375
745,1660,treetop_adventure_course,tours_&_sightseeing,40.95,0.0018756847888887122
550,1223,whistler_backcountry_skiing_and_splitboarding,outdoor_activities,282.45,0.001873685215073961
331,695,west_kelowna_wine_tour,"food,_wine_&_nightlife",145.95,0.001872872743127442
167,341,rideau_canal_cruise,cultural_&_theme_tours,29.0,0.001870339259176407
26,36,vancouver_to_victoria_by_seaplane_and_ferry,"air,_helicopter_&_balloon_tours",289.0,0.0018686093189087423
135,231,small-group_toronto_ghosts_and_spirits_of_the_distillery_tour,cultural_&_theme_tours,24.5,0.0018660097658104076
74,132,lake_minnewanka_cruise,"cruises,_sailing_&_water_tours",67.2,0.0018653308606805914
653,1515,vancouver_city_tour_with_vancouver_lookout_admission,tours_&_sightseeing,80.0,0.0018645798151845346
484,1104,1-_or_2-hour_horseback_ride_in_pemberton,outdoor_activities,82.95,0.0018636691323433814
1184,2616,lynn_canyon_park_and_photography_tour,luxury_&_special_occasions,99.0,0.001862743092889613
1290,3283,whistler_exotic_car_driving_experience,recommended_experiences,887.25,0.0018607170914159419
925,2048,granville_island_night_photography_tour,walking_&_biking_tours,103.95,0.0018603235335763536
341,712,small-group_annapolis_valley_wine_and_food_tour_from_halifax,"food,_wine_&_nightlife",160.0,0.0018564379534541005
940,2069,4-day_bicycle_tour_through_canadian_rockies,walking_&_biking_tours,103.3600006104,0.001855514413914014
782,1716,gourmet_bike_tour_in_niagara-on-the-lake_with_wine_and_beer,tours_&_sightseeing,134.47,0.0018549990745650787
1309,3306,quebec_ice_hotel_tour,recommended_experiences,20.68,0.001852327023969978
283,593,crystal_hut_fondue_by_snowcat,"food,_wine_&_nightlife",219.45,0.0018502017402100954
1140,2492,montreal_shore_excursion:_pre-_or_post-cruise_guided_sightseeing_tour_of_montreal,shore_excursions,56.0,0.0018498338957683746
1467,3484,the_pork_and_bacon_walking_food_tour_of_toronto's_hogtown_history,recommended_experiences,98.0,0.0018490489228723532
751,1669,"cycling_the_nation's_capital,_self-guided",tours_&_sightseeing,28.0,0.001846087953681765
760,1680,granville_island_night_photography_tour,tours_&_sightseeing,103.95,0.0018446819308011299
1512,3533,jewish_neighborhood_food_tour,recommended_experiences,95.44,0.0018443555135004188
693,1566,toronto_islands_evening_bike_tour,tours_&_sightseeing,96.05,0.0018419838096776356
668,1531,gems_of_montreal_small_group_city_tour,tours_&_sightseeing,171.32,0.0018417602459683956
496,1117,yellowknife_ice_road_adventure,outdoor_activities,55.0,0.0018401199454627425
407,938,whale-watching_cruise_from_victoria_and_butchart_gardens_admission,sightseeing_tickets_&_passes,174.56,0.0018358579497661464
1367,3368,snowmobile_british_columbia_tour_for_intermediate_riders,recommended_experiences,151.2,0.0018330737601858994
1586,3646,vancouver_holiday_dinner_and_carols_cruise,recommended_experiences,88.88,0.0018330051911249186
285,595,introductory_brewery_and_distillery_tour,"food,_wine_&_nightlife",22.0,0.0018327452001020326
543,1209,nanaimo_kid_aerial_adventure,outdoor_activities,20.99,0.001830833837527189
603,1341,aurora_tour,tours_&_sightseeing,84.0,0.001829806373004053
792,1736,vancouver_hop_on_boat_tour,tours_&_sightseeing,75.0,0.0018262750663635347
735,1643,calgary_bow_river_valley_90-minute_segway_adventure,tours_&_sightseeing,84.99,0.0018236630136967923
689,1561,montreal's_underground_city_indoor_tour,tours_&_sightseeing,65.0,0.0018232580276803737
1391,3394,niagara-on-the-lake_winery_tasting_afternoon_tour_with_wine_and_cheese,recommended_experiences,95.0,0.0018214391619117492
1105,2423,rideau_canal_cruise,family_friendly,29.0,0.0018209727494448685
1206,2701,"craft_vine,_orchard_&_stills",luxury_&_special_occasions,140.0,0.0018203770557275966
1111,2437,whistler_day_tour_from_vancouver,family_friendly,109.0,0.001818827823506059
293,605,private_winery_tour_of_niagara-on-the-lake,"food,_wine_&_nightlife",165.0,0.0018185685467442248
1199,2688,private_tour:_fraser_valley_wine_tour_in_vancouver,luxury_&_special_occasions,291.11,0.0018156418620841272
1404,3408,viator_exclusive:_2-day_victoria_and_butchart_gardens_tour_with_overnight_at_the_fairmont_empress,recommended_experiences,631.54,0.001815567936065257
694,1568,walking_tour_of_niagara-on-the-lake_historic_district,tours_&_sightseeing,25.0,0.0018154536542969552
1213,2713,axe_throwing_-_one_hour_guided_experience,private_&_custom_tours,38.85,0.0018139251356459219
31,42,victoria_to_vancouver_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.001813635502789383
728,1626,4_hour_bike_rental_in_quebec_city,tours_&_sightseeing,31.04,0.001812821959451286
619,1360,"whistler_sightseeing_tour_from_vancouver,_includes_cypress_and_shannon_falls",tours_&_sightseeing,144.95,0.0018118466359849374
1581,3640,vancouver_whale_watching_safari,recommended_experiences,259.0,0.0018110213073394847
1543,3579,victorian_gardens_and_seaside_vistas_pedicab_tour,recommended_experiences,54.0,0.0018100427696984029
669,1533,quebec_city_dinner_cruise,tours_&_sightseeing,142.56,0.0018073232207433518
79,141,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,"cruises,_sailing_&_water_tours",125.99,0.0018061679034919282
173,356,ontario_place_segway_glide,cultural_&_theme_tours,77.97,0.0018058543428901505
1182,2611,"whistler_sightseeing_tour_from_vancouver,_includes_cypress_and_shannon_falls",luxury_&_special_occasions,144.95,0.0018056300649198587
1036,2232,discovery_island_kayak_tour,water_sports,199.0,0.0018045483165567793
221,444,private_niagara_falls_full-day_tour_from_toronto,day_trips_&_excursions,700.0,0.0018030926525330383
1577,3635,vancouver_bike_tour_with_beers_and_bites,recommended_experiences,104.0,0.0018020766161867326
566,1274,horseback_ride_through_canadian_mountains,outdoor_activities,70.0,0.0018010052246089055
1458,3473,montreal_dinner_cruise,recommended_experiences,142.56,0.0018004805998662959
779,1710,scooter_rental,tours_&_sightseeing,37.95,0.0017994624207368344
981,2147,whitewater_rafting_on_jasper's_fraser_river,water_sports,122.09,0.0017992445711160095
1445,3457,day_and_night_tour_of_niagara_falls,recommended_experiences,300.0,0.0017979317593026453
182,374,"krazy_kanuck_beer,_wine_and_cider_tour_-_small_intimate_&_interactive_groups",cultural_&_theme_tours,124.25,0.0017920487481487967
247,516,victoria_highlight_city_tour,day_trips_&_excursions,74.95,0.0017915312660167066
1398,3402,quebec_city_shore_excursion:_half-day_tour_to_montmorency_falls_and_ste-anne-de-beaupré,recommended_experiences,57.5,0.0017893688406821252
970,2129,full-day_thompson_river_paddle_rafting_with_lunch,water_sports,189.0,0.0017882774497948457
781,1714,calgary_city_evening_tour,tours_&_sightseeing,44.0,0.0017864685836809474
436,978,snowmobile_british_columbia_tour_for_intermediate_riders,outdoor_activities,151.2,0.0017858886037068172
1100,2417,kicking_horse_river_rafting_family_adventure_including_bbq_lunch,family_friendly,81.9,0.0017856864678291336
545,1212,whistler_half-day_spin_fishing,outdoor_activities,208.95,0.0017855093310882662
1090,2400,quebec_lower_town_historical_bike_tour,family_friendly,57.0,0.0017800913038791947
690,1562,sw_best_of_edmonton_bus_tour,tours_&_sightseeing,26.25,0.0017774456809430139
1152,2521,viator_exclusive:_2-day_victoria_and_butchart_gardens_tour_with_overnight_at_the_fairmont_empress,multi-day_&_extended_tours,631.54,0.0017769221275919821
1128,2460,victoria_kids_aerial_adventure_course,family_friendly,20.99,0.0017764985707882147
453,1002,best_of_vancouver_-_4_hours,outdoor_activities,186.65,0.00177487862672254
934,2061,lift_your_spirits!_distillery_and_cocktail_experience,walking_&_biking_tours,105.0,0.001771949442148761
967,2126,river_of_golden_dreams_canoe_tour_in_whistler,water_sports,114.45,0.0017714694587218944
803,1752,banff_mountain_photography_tour,tours_&_sightseeing,300.0,0.0017689981154823734
1195,2681,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,luxury_&_special_occasions,447.57,0.0017672910315683686
972,2131,catch_a_wave_rafting_trip_on_the_clearwater_river,water_sports,114.45,0.0017672546042547227
638,1407,niagara_falls_day_tour,tours_&_sightseeing,79.0,0.0017582495580430858
1518,3541,vancouver_kayaking_tour,recommended_experiences,47.9,0.0017576320793637318
750,1668,niagara_falls_and_niagara-on-the-lake_day_tour_from_toronto,tours_&_sightseeing,198.0,0.0017569692451075826
613,1353,day-trip_from_toronto_to_niagara_falls_with_falls_boat_ride,tours_&_sightseeing,175.0,0.001755032526265397
134,227,lake_louise_and_icefield_parkway_sightseeing_full-day_tour,cultural_&_theme_tours,170.0,0.001755002527301218
452,1001,lynn_canyon_park_and_photography_tour,outdoor_activities,99.0,0.0017547300367099239
777,1705,niagara_falls_private_day_tour,tours_&_sightseeing,621.0,0.0017541521995189495
916,2036,"rabbis,_writers_and_radicals:_montreal_jewish_history_walking_tour",walking_&_biking_tours,24.0,0.0017516769278436426
546,1218,city_sights_e-bike_adventure_tour_-_guided,outdoor_activities,124.0,0.0017513958661197263
299,614,tour_to_niagara_falls_from_toronto,"food,_wine_&_nightlife",89.0,0.0017507158895983318
1026,2216,half-day_thompson_river_paddle_rafting,water_sports,135.0,0.0017429111590843876
1223,2777,private_tour_to_capilano_bridge_and_grouse_mountain,private_&_custom_tours,334.0,0.0017415315638626722
374,784,"craft_vine,_orchard_&_stills","food,_wine_&_nightlife",140.0,0.0017413301422460408
454,1005,yellowknife_northern_lights_viewing_tour_including_3-nights_accommodation,outdoor_activities,700.0,0.0017409562265853792
446,990,vancouver_island_rainforest_guided_hike_with_private_guide,outdoor_activities,90.0,0.001738756302545574
1192,2676,calgary_sightseeing_tour_by_sidecar,luxury_&_special_occasions,160.0,0.001737958472950619
1038,2235,illuminated_kayak_or_stand-up_paddleboard_tour_in_vancouver,water_sports,62.0,0.0017358835445948938
349,722,jewish_neighborhood_food_tour,"food,_wine_&_nightlife",95.44,0.0017350003608042383
766,1687,talkwalk_front_and_centre_guided_walking_tour_of_public_art_and_sculpture,tours_&_sightseeing,49.0,0.001734997146629505
1430,3437,victoria_castles_and_neighborhoods_bike_tour,recommended_experiences,57.75,0.0017316772612603448
558,1242,quarry_rock_hike_and_photography_tour,outdoor_activities,109.0,0.0017306658676108759
636,1397,historical_chinatown_walking_tour,tours_&_sightseeing,15.0,0.0017301041012935685
1109,2430,exhilarating_120km_aerial_tour_of_toronto,family_friendly,79.0,0.00172858308238358
1191,2674,quebec_city_dinner_cruise,luxury_&_special_occasions,142.56,0.0017274524071384464
1494,3511,full-day_prince_edward_county_wine_tour_with_lunch,recommended_experiences,425.0,0.0017270331359009901
1573,3629,4-day_bicycle_tour_through_canadian_rockies,recommended_experiences,135.8200073242,0.0017259599586705334
1220,2773,quebec_city_private_walking_tour_-_400_years_of_french_america,private_&_custom_tours,130.0,0.0017249146376211
185,380,5-hour_eagle_viewing_river_float_trip_from_whistler_with_lunch,cultural_&_theme_tours,125.99,0.0017237400353212757
362,752,distillery_tour_with_chocolate_&_whisky_tasting,"food,_wine_&_nightlife",49.0,0.0017226018603350975
217,434,niagara_falls_day_trip_from_new_york_by_air,day_trips_&_excursions,721.16,0.0017203905081184625
32,44,air_taxi_and_tour_from_toronto_-_niagara_including_ground_transport_to_niagara_hotels,"air,_helicopter_&_balloon_tours",563.87,0.001717140263201861
542,1208,40-minute_nanaimo_zipline_adventure,outdoor_activities,31.49,0.0017161692253018234
348,721,byward_market_tasting_experience,"food,_wine_&_nightlife",82.0,0.0017158103091232514
724,1617,victoria_highlight_city_tour,tours_&_sightseeing,74.95,0.001715682099264438
1544,3580,niagara_beach_horseback_ride,recommended_experiences,73.45,0.0017122847165711487
918,2038,calgary_and_banff_mountain_biking_adventure,walking_&_biking_tours,420.0,0.001709617665803411
226,478,niagara_falls_freedom_day_trip_from_toronto,day_trips_&_excursions,136.0,0.0017095465968287487
391,851,half-day_ice_fishing,holiday_&_seasonal_tours,208.95,0.0017081752156091299
317,675,christmas_walking_tour_in_old_montreal,"food,_wine_&_nightlife",21.0,0.0017074784539530161
13,15,7-minute_helicopter_tour_over_toronto,"air,_helicopter_&_balloon_tours",123.18,0.001706271352775331
1193,2678,thousand_islands_two_castle_helicopter_tour,luxury_&_special_occasions,265.64,0.0017055063791887625
720,1613,victoria_classic_adventure_course,tours_&_sightseeing,41.99,0.0017052206747680085
58,87,tall_ship_silva_sailing_cruise,"cruises,_sailing_&_water_tours",39.0,0.0017050417523745115
202,414,ice_hotel_visit_&_transportation,day_trips_&_excursions,51.75,0.0017047174778569557
560,1247,whistler_full-day_spin_fishing,outdoor_activities,271.95,0.001704172496674368
959,2092,1.5-hour_banff_national_park_canoe_tour,water_sports,56.7,0.0017041014276997053
915,2035,making_their_mark:_montreal_jewish_history_walking_tour,walking_&_biking_tours,24.0,0.001703538947121346
235,497,full-day_vancouver_to_victoria_tour_by_ferry,day_trips_&_excursions,320.0,0.0017025896941833911
1023,2211,whistler_full-day_fly_fishing,water_sports,271.95,0.001702393272394123
116,198,vancouver_whale_watching_adventure,"cruises,_sailing_&_water_tours",145.0,0.0017009868923829618
1564,3615,turkey_point_flyboard_rental,recommended_experiences,89.99,0.0016994051612835633
1267,3099,60_minute_private_vacation_photography_session_with_local_photographer_in_lisbon,private_&_custom_tours,477.13,0.0016991587412206633
930,2056,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,walking_&_biking_tours,64.0,0.0016974027304246045
992,2162,vancouver_boat_rental_for_up_to_5_people,water_sports,54.0,0.0016970498854649732
1336,3334,jasper_skytram,recommended_experiences,49.3,0.001696892390903033
768,1690,nanaimo_classic_adventure_course,tours_&_sightseeing,41.99,0.0016962513416089663
1475,3492,niagara-on-the-lake_wine_tasting_tour_with_cheese_from_niagara_falls,recommended_experiences,100.57,0.0016941053442785785
1084,2392,quebec_city_dinner_cruise,family_friendly,142.56,0.0016932628733678805
1000,2178,vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane,water_sports,569.0,0.0016905268964086363
1242,2843,private_horse-drawn_sleigh_ride_in_banff,private_&_custom_tours,198.45,0.0016900083428849678
430,972,snowshoeing_on_top_of_the_world,outdoor_activities,95.0,0.001689543358940191
526,1176,blackcomb_sunset_jeep_tour,outdoor_activities,145.95,0.0016893983639466586
400,913,calgary_zoo_admission_ticket,sightseeing_tickets_&_passes,31.45,0.0016889833782755134
1218,2768,island's_finest_private_tour,private_&_custom_tours,402.5,0.0016882934020993926
963,2096,whistler_white-water_rafting,water_sports,103.95,0.0016876684236789934
835,1855,big_white_ski_shuttle_from_kelowna,transfers_&_ground_transport,62.0,0.0016873462919445934
468,1079,covered_wagon_or_horseback_ride_in_banff_with_western_cookout,outdoor_activities,103.95,0.0016872187963468323
355,733,under_the_surface_of_montreal's_chinatown:_guided_food_walking_tour,"food,_wine_&_nightlife",83.0,0.0016867420270946993
1149,2514,"craft_vine,_orchard_&_stills",shore_excursions,140.0,0.0016859816962049676
439,982,winter_wildlife_discovery_tour,outdoor_activities,72.45,0.0016857156339631408
14,16,seaplane_flight_to_victoria_and_whale-watching_cruise,"air,_helicopter_&_balloon_tours",469.0,0.0016852217224457625
1013,2195,whistler_half-day_spin_fishing,water_sports,208.95,0.0016848160221682917
1539,3573,advanced_backcountry_snowmobile_expedition,recommended_experiences,313.95,0.0016825128874064898
161,329,vancouver_full-day_sightseeing_and_photography_tour,cultural_&_theme_tours,249.0,0.0016807254491241483
727,1621,montreal_afternoon_tea_tour,tours_&_sightseeing,149.5,0.0016792483572688505
700,1578,full-day_prince_edward_county_wine_tour_with_lunch,tours_&_sightseeing,425.0,0.0016791247901068744
261,560,victoria_and_butchart_gardens_with_victoria_clipper_to_seattle_one-way_from_vancouver,day_trips_&_excursions,373.0,0.0016787848018461774
1481,3498,montreal_shore_excursion:_pre-_or_post-cruise_guided_sightseeing_tour_of_montreal,recommended_experiences,56.0,0.0016781862510846979
1284,3235,private_transfer_from_buffalo_airport_to_niagara_falls,private_&_custom_tours,179.0,0.0016778734047439724
1535,3567,calgary_and_banff_mountain_biking_adventure,recommended_experiences,420.0,0.0016776726973883928
380,819,montreal_bike_tour_with_bites,"food,_wine_&_nightlife",136.82,0.0016770527187953568
1032,2225,guaranteed_addiction_full_day_rafting_on_clearwater_river_with_lunch,water_sports,187.95,0.0016763859561034226
1437,3446,christmas_walking_tour_in_old_montreal,recommended_experiences,21.0,0.001675483844394892
321,679,winter_wine_tour_from_montreal_with_exclusive_winery_access,"food,_wine_&_nightlife",97.73,0.0016744345949096736
701,1579,dune_buggy_4x4_tours,tours_&_sightseeing,197.77,0.0016721093180552626
181,372,anne_of_green_gables_adventure_private_tour,cultural_&_theme_tours,427.5,0.0016712936319340105
1039,2236,gibsons_beachcomber_kayak_tour,water_sports,115.0,0.0016709900709869594
188,393,historical_victoria_walking_tour,cultural_&_theme_tours,15.0,0.001667858393404971
608,1347,grand_city_tour_of_vancouver,tours_&_sightseeing,149.96,0.0016665437959389772
139,240,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,cultural_&_theme_tours,77.98,0.001666047384507917
417,956,winter_tour:_banff_and_its_wildlife,outdoor_activities,70.35,0.0016659145319522664
697,1574,vancouver_holiday_lights_and_karaoke_trolley_tour,tours_&_sightseeing,65.0,0.0016651799144604032
373,777,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,"food,_wine_&_nightlife",64.0,0.0016645245799452987
1542,3578,craigdarroch_castle_pedicab_tour,recommended_experiences,108.0,0.001663704965388261
107,186,heart_of_the_1000_islands_brunch_cruise,"cruises,_sailing_&_water_tours",73.45,0.0016635289000389716
389,845,winter_wine_tour_from_montreal_with_exclusive_winery_access,holiday_&_seasonal_tours,97.73,0.0016622953712023666
305,623,winter_wonderland_food_tour_in_niagara-on-the-lake,"food,_wine_&_nightlife",62.0,0.0016604990046568768
882,1992,vancouver_island_cycling_tour_including_lunch_and_wine_tasting,walking_&_biking_tours,204.5,0.0016571898332034946
433,975,whistler_sightseeing_tours_-_discover_all_of_whistler_this_winter!,outdoor_activities,83.99,0.001656469143802143
1457,3472,vancouver_island_cycling_tour_including_lunch_and_wine_tasting,recommended_experiences,204.5,0.0016548163437280817
1541,3577,treetop_adventure_course,recommended_experiences,40.95,0.0016514821731378841
1507,3528,niagara_falls_night_tour_with_dinner_and_cruise,recommended_experiences,189.0,0.0016494551002726352
1386,3387,niagara_falls_in_one_day_from_new_york_city,recommended_experiences,299.91,0.001647137323159269
1528,3554,montreal_afternoon_tea_tour,recommended_experiences,149.5,0.0016470673255761846
1170,2598,5-night_churchill_tour_and_polar_bear_adventure_from_winnipeg,multi-day_&_extended_tours,591.0,0.0016447884756901462
117,201,vancouver_whale_watching_safari,"cruises,_sailing_&_water_tours",259.0,0.0016441845679707778
1148,2513,victoria_shore_excursion:_whale-watching_cruise_and_butchart_gardens_admission,shore_excursions,174.56,0.0016426935480249683
1548,3587,ottawa_highlights_3_hour_bike_tour,recommended_experiences,90.6,0.0016409700361067704
1466,3482,north_van_shipyards_district_food_tour,recommended_experiences,73.0,0.001640943251317325
876,1950,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,walking_&_biking_tours,45.0,0.0016408968243489524
893,2004,queen_street_west_pastry_tour,walking_&_biking_tours,85.0,0.0016396286538513311
1407,3411,jasper_to_lake_louise_one-way_tour,recommended_experiences,250.95,0.0016395147292135555
183,375,immersion_quebec:_virtual_reality_experience_of_quebec_city's_history,cultural_&_theme_tours,17.99,0.0016376444366491955
92,158,victoria_sunset_whale-watching_cruise,"cruises,_sailing_&_water_tours",140.7,0.0016350409551150753
166,340,victoria_highlight_city_tour,cultural_&_theme_tours,74.95,0.001631326797645275
262,562,the_ultimate_group_package_deal_of_victoria,day_trips_&_excursions,650.0,0.0016311325186391622
1483,3500,3_days_tour_fall_color_in_yukon_from_whitehorse,recommended_experiences,650.0,0.0016301475526486135
522,1162,snowmobile_trailblazer_tour_for_advanced_riders,outdoor_activities,240.45,0.0016294415055988253
1145,2504,quebec_city_shore_excursion:_private_walking_tour,shore_excursions,19.58,0.001625478428152443
142,244,historical_chinatown_walking_tour,cultural_&_theme_tours,15.0,0.0016228978029719833
527,1180,whistler_day_tour_from_vancouver,outdoor_activities,109.0,0.0016218046264320737
376,792,west_niagara_wine_tour,"food,_wine_&_nightlife",99.0,0.0016152462814536682
1545,3583,half-day_canoe_trip_on_the_takihini_river,recommended_experiences,125.0,0.0016150870012390979
508,1136,banff_performance_ski_rental_including_delivery,outdoor_activities,86.94,0.0016150377172265181
628,1386,exclusive_private_tour_to_niagara_falls_from_toronto,tours_&_sightseeing,650.0,0.0016149712909486926
1585,3645,independent_tour_of_montreal_by_bike,recommended_experiences,40.24,0.001614127391515891
22,31,helicopter_tour_over_mont-tremblant,"air,_helicopter_&_balloon_tours",171.31,0.0016104235908313426
1438,3448,fort_street_food_walking_tour_in_victoria,recommended_experiences,60.0,0.0016103200229788193
144,292,sunset_dinner_tour,cultural_&_theme_tours,175.0,0.001609956106972884
555,1232,squamish_via_ferrata_tour,outdoor_activities,114.45,0.0016097539710952008
1384,3385,lake_louise_winter_wildlife_snowshoe_tour,recommended_experiences,49.0,0.0016091164931063935
645,1507,best_of_niagara_falls_tour_from_toronto,tours_&_sightseeing,230.0,0.001608922928361333
1563,3614,whale-watching_cruise_from_victoria_to_vancouver,recommended_experiences,232.32,0.0016076686859542234
187,389,toronto:_'new_york_times_journeys'_afternoon_arts_walking_tour_with_food_and_drink,cultural_&_theme_tours,98.0,0.0016071090624200717
1020,2206,sunset_nature_kayak_tour_in_vancouver,water_sports,82.95,0.001605823392526679
118,202,90-minute_1000_islands_sightseeing_cruise,"cruises,_sailing_&_water_tours",27.5,0.0016020378089516903
557,1237,6-day_halfway_lodge_backcountry_trip_by_horseback,outdoor_activities,132.3399963379,0.0015987518509824946
1217,2767,montréal_downtown_and_underground_city_private_walking_tour,private_&_custom_tours,160.0,0.0015986539972183864
1479,3496,walking_tour_of_niagara-on-the-lake_historic_district,recommended_experiences,25.0,0.001597794384042443
473,1084,marine_wildlife_tour_by_zodiac,outdoor_activities,110.25,0.0015973458281018595
565,1262,whistler_glacier_ascent_hike,outdoor_activities,177.45,0.0015967937043087526
941,2071,vancouver_bike_tour_with_beers_and_bites,walking_&_biking_tours,104.0,0.0015938905902633672
978,2142,sunwapta_challenge_whitewater_rafting:_class_iii_rapids,water_sports,111.38,0.001593333109512371
1093,2403,queen_street_west_pastry_tour,family_friendly,85.0,0.0015915828128047276
1533,3563,private_tour:_gardens_of_vancouver,recommended_experiences,193.54,0.001591436389289091
1244,2881,vienna_like_a_local:_customized_private_tour,private_&_custom_tours,46.37,0.0015901371484357129
1185,2618,best_of_vancouver_-_4_hours,luxury_&_special_occasions,186.65,0.0015892053948935293
1166,2593,yellowknife_northern_lights_tour_winter_3_days_2_nights_budget,multi-day_&_extended_tours,589.0,0.0015884229219111895
414,953,capilano_suspension_bridge_and_grouse_mountain_from_vancouver,outdoor_activities,212.0,0.0015869297591822246
712,1598,1-day_hop-on_hop-off_sightseeing_tour_with_robert_bateman_centre_combo,tours_&_sightseeing,40.0,0.0015857844415855273
817,1782,granville_island_ferry_hop-on_hop-off_day_pass,transfers_&_ground_transport,16.0,0.0015838127239517997
1405,3409,3_hours_snowmobile_guided_tour/rental_1_hour_from_montreal,recommended_experiences,190.0,0.0015817417240318596
18,25,mount_mamquam_and_alpine_lakes_seaplane_tour_from_vancouver,"air,_helicopter_&_balloon_tours",369.0,0.0015809610367021499
559,1244,6-day_cascade_valley_backcountry_tent_trip_by_horseback,outdoor_activities,132.3399963379,0.0015799207154800798
111,191,victoria_shore_excursion:_whale-watching_cruise_and_butchart_gardens_admission,"cruises,_sailing_&_water_tours",174.56,0.00157964608210563
742,1655,quebec_city_private_walking_tour_-_the_history_of_french_&_british_america,tours_&_sightseeing,130.0,0.0015785661193951806
899,2013,montreal_mural_tour,walking_&_biking_tours,45.0,0.0015784834436784248
1487,3504,shore_excursion:_prince_edward_island_and_anne_of_green_gables,recommended_experiences,470.0,0.0015784036250058766
800,1748,half-day_niagara_falls_new_york_trip_with_cave_of_the_winds,tours_&_sightseeing,139.0,0.0015779577475442377
35,50,ultimate_thousand_islands_helicopter_tour,"air,_helicopter_&_balloon_tours",522.0,0.0015763849447079875
923,2046,best_of_ottawa_bike_tour,walking_&_biking_tours,113.5,0.0015762279858418358
894,2006,fatbike_frozen_waterfall_tour,walking_&_biking_tours,89.99,0.001571160125113451
189,397,in_the_shadow_of_the_mountain,cultural_&_theme_tours,24.0,0.001569554109138288
1426,3430,niagara_falls_domed_jet-boat_ride,recommended_experiences,79.04,0.0015690866252798294
1263,3051,canada_place_and_vancouver_waterfront_photography_tour,private_&_custom_tours,103.95,0.0015683121877343232
